delta
step	origin_time	contract_time
2048	8.565633319999998	5.43457672
4096	4.9942677600000005	3.0606108800000005
8192	3.3891642	2.3535689999999994
16384	2.8217358000000003	2.3186698800000003
32768	2.6564151600000003	2.6296311999999995
65536	2.9747130799999995	2.8251554
rho
step	origin_time	contract_time
262144	3.5441429200000005	4.926230639999999
1048576	2.70078016	2.61911356
2097152	2.7599352400000003	2.9395730400000004
4194304	2.868398760000001	3.09775408
