Reading graph...
Info: Reading pbbs format
Reading contracted graph...
Info: Reading pbbs format
Running on /data9/ezhu021/graph/RoadUSA_sym_wgh.adj: |V|=23947348, |E|=57708624, param=524288, num_src=1, num_round=1
source 0: 4278411   
frontier_size: 1 	 relax: 0.000787 	 pack: 0.000676
frontier_size: 394 	 relax: 0.000326 	 pack: 0.000001
frontier_size: 1141 	 relax: 0.001317 	 pack: 0.000001
frontier_size: 4091 	 relax: 0.001754 	 pack: 0.000001
frontier_size: 8386 	 relax: 0.001348 	 pack: 0.000001
frontier_size: 14446 	 relax: 0.002169 	 pack: 0.000001
frontier_size: 19633 	 relax: 0.001928 	 pack: 0.000001
frontier_size: 27594 	 relax: 0.002183 	 pack: 0.000001
frontier_size: 30419 	 relax: 0.002221 	 pack: 0.000001
frontier_size: 35723 	 relax: 0.002216 	 pack: 0.000001
frontier_size: 38265 	 relax: 0.002556 	 pack: 0.000002
frontier_size: 35398 	 relax: 0.002452 	 pack: 0.000001
frontier_size: 26770 	 relax: 0.001992 	 pack: 0.000001
frontier_size: 33914 	 relax: 0.002050 	 pack: 0.000001
frontier_size: 39375 	 relax: 0.006129 	 pack: 0.000003
frontier_size: 41252 	 relax: 0.002278 	 pack: 0.000001
frontier_size: 54162 	 relax: 0.002762 	 pack: 0.000001
frontier_size: 69163 	 relax: 0.003627 	 pack: 0.000001
frontier_size: 79351 	 relax: 0.003456 	 pack: 0.000001
frontier_size: 90898 	 relax: 0.007228 	 pack: 0.000003
frontier_size: 88649 	 relax: 0.003686 	 pack: 0.000002
frontier_size: 66081 	 relax: 0.003490 	 pack: 0.000002
frontier_size: 71948 	 relax: 0.003251 	 pack: 0.000001
frontier_size: 75232 	 relax: 0.003869 	 pack: 0.000002
frontier_size: 75558 	 relax: 0.002996 	 pack: 0.000001
frontier_size: 80900 	 relax: 0.003557 	 pack: 0.000001
frontier_size: 94323 	 relax: 0.003880 	 pack: 0.000001
frontier_size: 90271 	 relax: 0.004375 	 pack: 0.000002
frontier_size: 80100 	 relax: 0.003844 	 pack: 0.000001
frontier_size: 64820 	 relax: 0.003153 	 pack: 0.000001
frontier_size: 49462 	 relax: 0.002648 	 pack: 0.000001
frontier_size: 44751 	 relax: 0.002293 	 pack: 0.000001
frontier_size: 40092 	 relax: 0.002784 	 pack: 0.000002
frontier_size: 40150 	 relax: 0.002162 	 pack: 0.000001
frontier_size: 43670 	 relax: 0.002524 	 pack: 0.000001
frontier_size: 41752 	 relax: 0.002205 	 pack: 0.000001
frontier_size: 50735 	 relax: 0.002449 	 pack: 0.000001
frontier_size: 55487 	 relax: 0.002769 	 pack: 0.000001
frontier_size: 38920 	 relax: 0.003989 	 pack: 0.000001
frontier_size: 25073 	 relax: 0.002176 	 pack: 0.000001
frontier_size: 19267 	 relax: 0.001777 	 pack: 0.000001
frontier_size: 21787 	 relax: 0.001710 	 pack: 0.000001
frontier_size: 28287 	 relax: 0.012271 	 pack: 0.000002
frontier_size: 35102 	 relax: 0.002995 	 pack: 0.000002
frontier_size: 31845 	 relax: 0.003051 	 pack: 0.000002
frontier_size: 30846 	 relax: 0.002002 	 pack: 0.000001
frontier_size: 33239 	 relax: 0.002283 	 pack: 0.000005
frontier_size: 44194 	 relax: 0.002324 	 pack: 0.000001
frontier_size: 47603 	 relax: 0.002536 	 pack: 0.000001
frontier_size: 60930 	 relax: 0.002949 	 pack: 0.000001
frontier_size: 78385 	 relax: 0.004697 	 pack: 0.000002
frontier_size: 80537 	 relax: 0.003317 	 pack: 0.000001
frontier_size: 94642 	 relax: 0.003708 	 pack: 0.000001
frontier_size: 124135 	 relax: 0.004186 	 pack: 0.000002
frontier_size: 152386 	 relax: 0.005375 	 pack: 0.000002
frontier_size: 149022 	 relax: 0.005004 	 pack: 0.000002
frontier_size: 151077 	 relax: 0.004694 	 pack: 0.000003
frontier_size: 142427 	 relax: 0.005558 	 pack: 0.000004
frontier_size: 137618 	 relax: 0.004762 	 pack: 0.000003
frontier_size: 132145 	 relax: 0.004539 	 pack: 0.000002
frontier_size: 129497 	 relax: 0.005858 	 pack: 0.000004
frontier_size: 121505 	 relax: 0.004219 	 pack: 0.000002
frontier_size: 121428 	 relax: 0.004406 	 pack: 0.000002
frontier_size: 138771 	 relax: 0.004955 	 pack: 0.000002
frontier_size: 155656 	 relax: 0.004696 	 pack: 0.000003
frontier_size: 165173 	 relax: 0.005337 	 pack: 0.000003
frontier_size: 164310 	 relax: 0.005885 	 pack: 0.000003
frontier_size: 156721 	 relax: 0.005813 	 pack: 0.000004
frontier_size: 146955 	 relax: 0.004992 	 pack: 0.000003
frontier_size: 148641 	 relax: 0.005538 	 pack: 0.000003
frontier_size: 146575 	 relax: 0.005124 	 pack: 0.000068
frontier_size: 130803 	 relax: 0.004607 	 pack: 0.000004
frontier_size: 155957 	 relax: 0.007245 	 pack: 0.000006
frontier_size: 156579 	 relax: 0.005228 	 pack: 0.000004
frontier_size: 162768 	 relax: 0.004893 	 pack: 0.000004
frontier_size: 177179 	 relax: 0.006240 	 pack: 0.000004
frontier_size: 189124 	 relax: 0.005886 	 pack: 0.000004
frontier_size: 194778 	 relax: 0.006139 	 pack: 0.000005
frontier_size: 160357 	 relax: 0.006997 	 pack: 0.000005
frontier_size: 132002 	 relax: 0.005128 	 pack: 0.000004
frontier_size: 143202 	 relax: 0.005044 	 pack: 0.000004
frontier_size: 152791 	 relax: 0.005855 	 pack: 0.000005
frontier_size: 151542 	 relax: 0.005415 	 pack: 0.000005
frontier_size: 153590 	 relax: 0.005438 	 pack: 0.000005
frontier_size: 153489 	 relax: 0.005411 	 pack: 0.000004
frontier_size: 157902 	 relax: 0.005836 	 pack: 0.000006
frontier_size: 163882 	 relax: 0.006800 	 pack: 0.000009
frontier_size: 168515 	 relax: 0.005817 	 pack: 0.000006
frontier_size: 183499 	 relax: 0.005873 	 pack: 0.000006
frontier_size: 195505 	 relax: 0.007092 	 pack: 0.000010
frontier_size: 210311 	 relax: 0.006772 	 pack: 0.000007
frontier_size: 222162 	 relax: 0.007403 	 pack: 0.000007
frontier_size: 219485 	 relax: 0.007336 	 pack: 0.000006
frontier_size: 219539 	 relax: 0.007550 	 pack: 0.000007
frontier_size: 211012 	 relax: 0.006899 	 pack: 0.000007
frontier_size: 208931 	 relax: 0.008194 	 pack: 0.000007
frontier_size: 200349 	 relax: 0.006577 	 pack: 0.000007
